date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2023/12/01,MUFG,IDR,JPY,1.08,0.84,0.96
2023/12/04,MUFG,IDR,JPY,1.07,0.83,0.95
2023/12/05,MUFG,IDR,JPY,1.08,0.84,0.96
2023/12/06,MUFG,IDR,JPY,1.07,0.83,0.95
2023/12/07,MUFG,IDR,JPY,1.07,0.83,0.95
2023/12/08,MUFG,IDR,JPY,1.05,0.81,0.93
2023/12/11,MUFG,IDR,JPY,1.06,0.82,0.94
2023/12/12,MUFG,IDR,JPY,1.06,0.82,0.94
2023/12/13,MUFG,IDR,JPY,1.06,0.82,0.94
2023/12/14,MUFG,IDR,JPY,1.03,0.79,0.91
2023/12/15,MUFG,IDR,JPY,1.04,0.8,0.92
2023/12/18,MUFG,IDR,JPY,1.04,0.8,0.92
2023/12/19,MUFG,IDR,JPY,1.04,0.8,0.92
2023/12/20,MUFG,IDR,JPY,1.05,0.81,0.93
2023/12/21,MUFG,IDR,JPY,1.05,0.81,0.93
2023/12/22,MUFG,IDR,JPY,1.04,0.8,0.92
2023/12/25,MUFG,IDR,JPY,1.04,0.8,0.92
2023/12/26,MUFG,IDR,JPY,1.04,0.8,0.92
2023/12/27,MUFG,IDR,JPY,1.05,0.81,0.93
2023/12/28,MUFG,IDR,JPY,1.04,0.8,0.92
2023/12/29,MUFG,IDR,JPY,1.04,0.8,0.92
