date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2019/09/02,MUFG,KRW,JPY,8.95,8.55,8.75
2019/09/03,MUFG,KRW,JPY,8.96,8.56,8.76
2019/09/04,MUFG,KRW,JPY,8.96,8.56,8.76
2019/09/05,MUFG,KRW,JPY,9.05,8.65,8.85
2019/09/06,MUFG,KRW,JPY,9.16,8.76,8.96
2019/09/09,MUFG,KRW,JPY,9.17,8.77,8.97
2019/09/10,MUFG,KRW,JPY,9.24,8.84,9.04
2019/09/11,MUFG,KRW,JPY,9.26,8.86,9.06
2019/09/12,MUFG,KRW,JPY,9.33,8.93,9.13
2019/09/13,MUFG,KRW,JPY,9.37,8.97,9.17
2019/09/17,MUFG,KRW,JPY,9.33,8.93,9.13
2019/09/18,MUFG,KRW,JPY,9.31,8.91,9.11
2019/09/19,MUFG,KRW,JPY,9.29,8.89,9.09
2019/09/20,MUFG,KRW,JPY,9.27,8.87,9.07
2019/09/24,MUFG,KRW,JPY,9.24,8.84,9.04
2019/09/25,MUFG,KRW,JPY,9.14,8.74,8.94
2019/09/26,MUFG,KRW,JPY,9.19,8.79,8.99
2019/09/27,MUFG,KRW,JPY,9.19,8.79,8.99
2019/09/30,MUFG,KRW,JPY,9.19,8.79,8.99
