date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2021/11/01,MUFG,AUD,JPY,87.64,83.64,85.64
2021/11/02,MUFG,AUD,JPY,87.84,83.84,85.84
2021/11/04,MUFG,AUD,JPY,87.14,83.14,85.14
2021/11/05,MUFG,AUD,JPY,86.22,82.22,84.22
2021/11/08,MUFG,AUD,JPY,86.,82.,84.
2021/11/09,MUFG,AUD,JPY,85.8,81.8,83.8
2021/11/10,MUFG,AUD,JPY,85.21,81.21,83.21
2021/11/11,MUFG,AUD,JPY,85.44,81.44,83.44
2021/11/12,MUFG,AUD,JPY,85.31,81.31,83.31
2021/11/15,MUFG,AUD,JPY,85.58,81.58,83.58
2021/11/16,MUFG,AUD,JPY,86.,82.,84.
2021/11/17,MUFG,AUD,JPY,85.67,81.67,83.67
2021/11/18,MUFG,AUD,JPY,84.91,80.91,82.91
2021/11/19,MUFG,AUD,JPY,85.2,81.2,83.2
2021/11/22,MUFG,AUD,JPY,84.49,80.49,82.49
2021/11/24,MUFG,AUD,JPY,85.26,81.26,83.26
2021/11/25,MUFG,AUD,JPY,85.1,81.1,83.1
2021/11/26,MUFG,AUD,JPY,84.38,80.38,82.38
2021/11/29,MUFG,AUD,JPY,83.19,79.19,81.19
2021/11/30,MUFG,AUD,JPY,83.29,79.29,81.29
