date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2018/04/02,MUFG,KWD,JPY,363.76,347.76,355.76
2018/04/03,MUFG,KWD,JPY,362.22,346.22,354.22
2018/04/04,MUFG,KWD,JPY,363.96,347.96,355.96
2018/04/05,MUFG,KWD,JPY,364.93,348.93,356.93
2018/04/06,MUFG,KWD,JPY,366.,350.,358.
2018/04/09,MUFG,KWD,JPY,364.83,348.83,356.83
2018/04/10,MUFG,KWD,JPY,364.43,348.43,356.43
2018/04/11,MUFG,KWD,JPY,364.64,348.64,356.64
2018/04/12,MUFG,KWD,JPY,365.32,349.32,357.32
2018/04/13,MUFG,KWD,JPY,366.99,350.99,358.99
2018/04/16,MUFG,KWD,JPY,367.2,351.2,359.2
2018/04/17,MUFG,KWD,JPY,365.77,349.77,357.77
2018/04/18,MUFG,KWD,JPY,366.29,350.29,358.29
2018/04/19,MUFG,KWD,JPY,367.26,351.26,359.26
2018/04/20,MUFG,KWD,JPY,367.22,351.22,359.22
2018/04/23,MUFG,KWD,JPY,368.31,352.31,360.31
2018/04/24,MUFG,KWD,JPY,371.38,355.38,363.38
2018/04/25,MUFG,KWD,JPY,371.9,355.9,363.9
2018/04/26,MUFG,KWD,JPY,372.65,356.65,364.65
2018/04/27,MUFG,KWD,JPY,372.38,356.38,364.38
