date,baseCurrencyName,baseCurrencyCode,baseCurrencyNum,quoteCurrencyName,quoteCurrencyCode,quoteCurrencyNum,ask,bid,mid
2025-02-03,Australian Dollar,AUD,036,Yen,JPY,392,97.19,93.19,95.19
2025-02-04,Australian Dollar,AUD,036,Yen,JPY,392,98.47,94.47,96.47
2025-02-05,Australian Dollar,AUD,036,Yen,JPY,392,98.37,94.37,96.37
2025-02-06,Australian Dollar,AUD,036,Yen,JPY,392,97.84,93.84,95.84
2025-02-07,Australian Dollar,AUD,036,Yen,JPY,392,97.06,93.06,95.06
2025-02-10,Australian Dollar,AUD,036,Yen,JPY,392,97.19,93.19,95.19
2025-02-12,Australian Dollar,AUD,036,Yen,JPY,392,98.46,94.46,96.46
2025-02-13,Australian Dollar,AUD,036,Yen,JPY,392,99.06,95.06,97.06
2025-02-14,Australian Dollar,AUD,036,Yen,JPY,392,98.48,94.48,96.48
2025-02-17,Australian Dollar,AUD,036,Yen,JPY,392,98.54,94.54,96.54
2025-02-18,Australian Dollar,AUD,036,Yen,JPY,392,98.28,94.28,96.28
2025-02-19,Australian Dollar,AUD,036,Yen,JPY,392,98.61,94.61,96.61
2025-02-20,Australian Dollar,AUD,036,Yen,JPY,392,97.97,93.97,95.97
2025-02-21,Australian Dollar,AUD,036,Yen,JPY,392,97.85,93.85,95.85
2025-02-25,Australian Dollar,AUD,036,Yen,JPY,392,97.25,93.25,95.25
2025-02-26,Australian Dollar,AUD,036,Yen,JPY,392,96.46,92.46,94.46
2025-02-27,Australian Dollar,AUD,036,Yen,JPY,392,96.05,92.05,94.05
2025-02-28,Australian Dollar,AUD,036,Yen,JPY,392,95.23,91.23,93.23
