date,baseCurrencyName,baseCurrencyCode,baseCurrencyNum,quoteCurrencyName,quoteCurrencyCode,quoteCurrencyNum,ask,bid,mid
2025-02-03,Norwegian Krone,NOK,578,Yen,JPY,392,13.87,13.27,13.57
2025-02-04,Norwegian Krone,NOK,578,Yen,JPY,392,13.97,13.37,13.67
2025-02-05,Norwegian Krone,NOK,578,Yen,JPY,392,14.01,13.41,13.71
2025-02-06,Norwegian Krone,NOK,578,Yen,JPY,392,13.88,13.28,13.58
2025-02-07,Norwegian Krone,NOK,578,Yen,JPY,392,13.81,13.21,13.51
2025-02-10,Norwegian Krone,NOK,578,Yen,JPY,392,13.8,13.2,13.5
2025-02-12,Norwegian Krone,NOK,578,Yen,JPY,392,14.,13.4,13.7
2025-02-13,Norwegian Krone,NOK,578,Yen,JPY,392,14.01,13.41,13.71
2025-02-14,Norwegian Krone,NOK,578,Yen,JPY,392,14.02,13.42,13.72
2025-02-17,Norwegian Krone,NOK,578,Yen,JPY,392,13.95,13.35,13.65
2025-02-18,Norwegian Krone,NOK,578,Yen,JPY,392,13.95,13.35,13.65
2025-02-19,Norwegian Krone,NOK,578,Yen,JPY,392,13.92,13.32,13.62
2025-02-20,Norwegian Krone,NOK,578,Yen,JPY,392,13.89,13.29,13.59
2025-02-21,Norwegian Krone,NOK,578,Yen,JPY,392,13.78,13.18,13.48
2025-02-25,Norwegian Krone,NOK,578,Yen,JPY,392,13.8,13.2,13.5
2025-02-26,Norwegian Krone,NOK,578,Yen,JPY,392,13.7,13.1,13.4
2025-02-27,Norwegian Krone,NOK,578,Yen,JPY,392,13.67,13.07,13.37
2025-02-28,Norwegian Krone,NOK,578,Yen,JPY,392,13.6,13.,13.3
