date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2020/04/01,MUFG,QAR,JPY,29.46,28.1,28.78
2020/04/02,MUFG,QAR,JPY,29.85,28.49,29.17
2020/04/03,MUFG,QAR,JPY,30.15,28.79,29.47
2020/04/06,MUFG,QAR,JPY,30.46,29.1,29.78
2020/04/07,MUFG,QAR,JPY,30.51,29.15,29.83
2020/04/08,MUFG,QAR,JPY,30.44,29.08,29.76
2020/04/09,MUFG,QAR,JPY,30.54,29.18,29.86
2020/04/10,MUFG,QAR,JPY,30.41,29.05,29.73
2020/04/13,MUFG,QAR,JPY,30.31,28.95,29.63
2020/04/14,MUFG,QAR,JPY,30.12,28.76,29.44
2020/04/15,MUFG,QAR,JPY,30.03,28.67,29.35
2020/04/16,MUFG,QAR,JPY,30.13,28.77,29.45
2020/04/17,MUFG,QAR,JPY,30.24,28.88,29.56
2020/04/20,MUFG,QAR,JPY,30.21,28.85,29.53
2020/04/21,MUFG,QAR,JPY,30.2,28.84,29.52
2020/04/22,MUFG,QAR,JPY,30.21,28.85,29.53
2020/04/23,MUFG,QAR,JPY,30.2,28.84,29.52
2020/04/24,MUFG,QAR,JPY,30.18,28.82,29.5
2020/04/27,MUFG,QAR,JPY,30.15,28.79,29.47
2020/04/28,MUFG,QAR,JPY,30.06,28.7,29.38
2020/04/30,MUFG,QAR,JPY,29.93,28.57,29.25
