date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2021/06/01,MUFG,THB,JPY,3.59,3.43,3.51
2021/06/02,MUFG,THB,JPY,3.6,3.44,3.52
2021/06/03,MUFG,THB,JPY,3.61,3.45,3.53
2021/06/04,MUFG,THB,JPY,3.61,3.45,3.53
2021/06/07,MUFG,THB,JPY,3.6,3.44,3.52
2021/06/08,MUFG,THB,JPY,3.59,3.43,3.51
2021/06/09,MUFG,THB,JPY,3.59,3.43,3.51
2021/06/10,MUFG,THB,JPY,3.6,3.44,3.52
2021/06/11,MUFG,THB,JPY,3.6,3.44,3.52
2021/06/14,MUFG,THB,JPY,3.61,3.45,3.53
2021/06/15,MUFG,THB,JPY,3.62,3.46,3.54
2021/06/16,MUFG,THB,JPY,3.62,3.46,3.54
2021/06/17,MUFG,THB,JPY,3.62,3.46,3.54
2021/06/18,MUFG,THB,JPY,3.6,3.44,3.52
2021/06/21,MUFG,THB,JPY,3.58,3.42,3.5
2021/06/22,MUFG,THB,JPY,3.56,3.4,3.48
2021/06/23,MUFG,THB,JPY,3.57,3.41,3.49
2021/06/24,MUFG,THB,JPY,3.57,3.41,3.49
2021/06/25,MUFG,THB,JPY,3.57,3.41,3.49
2021/06/28,MUFG,THB,JPY,3.56,3.4,3.48
2021/06/29,MUFG,THB,JPY,3.53,3.37,3.45
2021/06/30,MUFG,THB,JPY,3.52,3.36,3.44
