date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2024/02/01,MUFG,ZAR,JPY,9.38,6.38,7.88
2024/02/02,MUFG,ZAR,JPY,9.39,6.39,7.89
2024/02/05,MUFG,ZAR,JPY,9.35,6.35,7.85
2024/02/06,MUFG,ZAR,JPY,9.3,6.3,7.8
2024/02/07,MUFG,ZAR,JPY,9.35,6.35,7.85
2024/02/08,MUFG,ZAR,JPY,9.35,6.35,7.85
2024/02/09,MUFG,ZAR,JPY,9.38,6.38,7.88
2024/02/13,MUFG,ZAR,JPY,9.39,6.39,7.89
2024/02/14,MUFG,ZAR,JPY,9.37,6.37,7.87
2024/02/15,MUFG,ZAR,JPY,9.39,6.39,7.89
2024/02/16,MUFG,ZAR,JPY,9.43,6.43,7.93
2024/02/19,MUFG,ZAR,JPY,9.46,6.46,7.96
2024/02/20,MUFG,ZAR,JPY,9.42,6.42,7.92
2024/02/21,MUFG,ZAR,JPY,9.45,6.45,7.95
2024/02/22,MUFG,ZAR,JPY,9.46,6.46,7.96
2024/02/26,MUFG,ZAR,JPY,9.28,6.28,7.78
2024/02/27,MUFG,ZAR,JPY,9.3,6.3,7.8
2024/02/28,MUFG,ZAR,JPY,9.38,6.38,7.88
2024/02/29,MUFG,ZAR,JPY,9.31,6.31,7.81
