date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2022/01/04,MUFG,EUR,JPY,131.99,128.99,130.49
2022/01/05,MUFG,EUR,JPY,132.6,129.6,131.1
2022/01/06,MUFG,EUR,JPY,132.72,129.72,131.22
2022/01/07,MUFG,EUR,JPY,132.43,129.43,130.93
2022/01/11,MUFG,EUR,JPY,132.2,129.2,130.7
2022/01/12,MUFG,EUR,JPY,132.69,129.69,131.19
2022/01/13,MUFG,EUR,JPY,132.64,129.64,131.14
2022/01/14,MUFG,EUR,JPY,132.25,129.25,130.75
2022/01/17,MUFG,EUR,JPY,131.95,128.95,130.45
2022/01/18,MUFG,EUR,JPY,132.29,129.29,130.79
2022/01/19,MUFG,EUR,JPY,131.41,128.41,129.91
2022/01/20,MUFG,EUR,JPY,131.26,128.26,129.76
2022/01/21,MUFG,EUR,JPY,130.18,127.18,128.68
2022/01/24,MUFG,EUR,JPY,130.63,127.63,129.13
2022/01/25,MUFG,EUR,JPY,130.56,127.56,129.06
2022/01/26,MUFG,EUR,JPY,130.15,127.15,128.65
2022/01/27,MUFG,EUR,JPY,130.26,127.26,128.76
2022/01/28,MUFG,EUR,JPY,130.18,127.18,128.68
2022/01/31,MUFG,EUR,JPY,130.16,127.16,128.66
