date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2023/04/03,MUFG,AED,JPY,37.,35.64,36.32
2023/04/04,MUFG,AED,JPY,36.86,35.5,36.18
2023/04/05,MUFG,AED,JPY,36.56,35.2,35.88
2023/04/06,MUFG,AED,JPY,36.34,34.98,35.66
2023/04/07,MUFG,AED,JPY,36.63,35.27,35.95
2023/04/10,MUFG,AED,JPY,36.75,35.39,36.07
2023/04/11,MUFG,AED,JPY,37.09,35.73,36.41
2023/04/12,MUFG,AED,JPY,37.17,35.81,36.49
2023/04/13,MUFG,AED,JPY,37.05,35.69,36.37
2023/04/14,MUFG,AED,JPY,36.85,35.49,36.17
2023/04/17,MUFG,AED,JPY,37.2,35.84,36.52
2023/04/18,MUFG,AED,JPY,37.36,36.,36.68
2023/04/19,MUFG,AED,JPY,37.27,35.91,36.59
2023/04/20,MUFG,AED,JPY,37.48,36.12,36.8
2023/04/21,MUFG,AED,JPY,37.32,35.96,36.64
2023/04/24,MUFG,AED,JPY,37.26,35.9,36.58
2023/04/25,MUFG,AED,JPY,37.32,35.96,36.64
2023/04/26,MUFG,AED,JPY,37.06,35.7,36.38
2023/04/27,MUFG,AED,JPY,37.16,35.8,36.48
2023/04/28,MUFG,AED,JPY,37.27,35.91,36.59
