date,baseCurrencyName,baseCurrencyCode,baseCurrencyNum,quoteCurrencyName,quoteCurrencyCode,quoteCurrencyNum,ask,bid,mid
2024-12-10,Pound Sterling,GBP,826,Yen,JPY,392,197.21,189.21,193.21
2024-12-11,Pound Sterling,GBP,826,Yen,JPY,392,198.05,190.05,194.05
2024-12-12,Pound Sterling,GBP,826,Yen,JPY,392,198.54,190.54,194.54
2024-12-13,Pound Sterling,GBP,826,Yen,JPY,392,197.97,189.97,193.97
2024-12-16,Pound Sterling,GBP,826,Yen,JPY,392,198.45,190.45,194.45
2024-12-17,Pound Sterling,GBP,826,Yen,JPY,392,199.92,191.92,195.92
2024-12-18,Pound Sterling,GBP,826,Yen,JPY,392,199.42,191.42,195.42
2024-12-19,Pound Sterling,GBP,826,Yen,JPY,392,199.02,191.02,195.02
2024-12-20,Pound Sterling,GBP,826,Yen,JPY,392,201.28,193.28,197.28
2024-12-23,Pound Sterling,GBP,826,Yen,JPY,392,201.11,193.11,197.11
2024-12-24,Pound Sterling,GBP,826,Yen,JPY,392,201.28,193.28,197.28
2024-12-25,Pound Sterling,GBP,826,Yen,JPY,392,201.48,193.48,197.48
2024-12-26,Pound Sterling,GBP,826,Yen,JPY,392,201.51,193.51,197.51
2024-12-27,Pound Sterling,GBP,826,Yen,JPY,392,202.23,194.23,198.23
2024-12-30,Pound Sterling,GBP,826,Yen,JPY,392,203.02,195.02,199.02
