date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2024-05-01,MUFG,NOK,JPY,14.5,13.9,14.2
2024-05-02,MUFG,NOK,JPY,14.45,13.85,14.15
2024-05-07,MUFG,NOK,JPY,14.55,13.95,14.25
2024-05-08,MUFG,NOK,JPY,14.47,13.87,14.17
2024-05-09,MUFG,NOK,JPY,14.57,13.97,14.27
2024-05-10,MUFG,NOK,JPY,14.65,14.05,14.35
2024-05-13,MUFG,NOK,JPY,14.66,14.06,14.36
2024-05-14,MUFG,NOK,JPY,14.77,14.17,14.47
2024-05-15,MUFG,NOK,JPY,14.79,14.19,14.49
2024-05-16,MUFG,NOK,JPY,14.75,14.15,14.45
2024-05-17,MUFG,NOK,JPY,14.82,14.22,14.52
2024-05-20,MUFG,NOK,JPY,14.92,14.32,14.62
2024-05-21,MUFG,NOK,JPY,14.93,14.33,14.63
2024-05-22,MUFG,NOK,JPY,14.96,14.36,14.66
2024-05-23,MUFG,NOK,JPY,14.96,14.36,14.66
2024-05-24,MUFG,NOK,JPY,15.03,14.43,14.73
2024-05-27,MUFG,NOK,JPY,15.11,14.51,14.81
2024-05-28,MUFG,NOK,JPY,15.26,14.66,14.96
2024-05-29,MUFG,NOK,JPY,15.27,14.67,14.97
2024-05-30,MUFG,NOK,JPY,15.18,14.58,14.88
2024-05-31,MUFG,NOK,JPY,15.15,14.55,14.85
