date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2020/06/01,MUFG,CAD,JPY,80.07,76.87,78.47
2020/06/02,MUFG,CAD,JPY,80.99,77.79,79.39
2020/06/03,MUFG,CAD,JPY,82.2,79.,80.6
2020/06/04,MUFG,CAD,JPY,82.17,78.97,80.57
2020/06/05,MUFG,CAD,JPY,82.36,79.16,80.76
2020/06/08,MUFG,CAD,JPY,83.24,80.04,81.64
2020/06/09,MUFG,CAD,JPY,82.4,79.2,80.8
2020/06/10,MUFG,CAD,JPY,81.97,78.77,80.37
2020/06/11,MUFG,CAD,JPY,81.37,78.17,79.77
2020/06/12,MUFG,CAD,JPY,79.69,76.49,78.09
2020/06/15,MUFG,CAD,JPY,80.26,77.06,78.66
2020/06/16,MUFG,CAD,JPY,80.87,77.67,79.27
2020/06/17,MUFG,CAD,JPY,80.84,77.64,79.24
2020/06/18,MUFG,CAD,JPY,80.21,77.01,78.61
2020/06/19,MUFG,CAD,JPY,80.17,76.97,78.57
2020/06/22,MUFG,CAD,JPY,79.97,76.77,78.37
2020/06/23,MUFG,CAD,JPY,80.77,77.57,79.17
2020/06/24,MUFG,CAD,JPY,80.27,77.07,78.67
2020/06/25,MUFG,CAD,JPY,80.18,76.98,78.58
2020/06/26,MUFG,CAD,JPY,80.08,76.88,78.48
2020/06/29,MUFG,CAD,JPY,80.05,76.85,78.45
2020/06/30,MUFG,CAD,JPY,80.4,77.2,78.8
