date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2021/06/01,MUFG,TRY,JPY,15.4,10.4,12.9
2021/06/02,MUFG,TRY,JPY,15.24,10.24,12.74
2021/06/03,MUFG,TRY,JPY,15.28,10.28,12.78
2021/06/04,MUFG,TRY,JPY,15.21,10.21,12.71
2021/06/07,MUFG,TRY,JPY,15.16,10.16,12.66
2021/06/08,MUFG,TRY,JPY,15.19,10.19,12.69
2021/06/09,MUFG,TRY,JPY,15.24,10.24,12.74
2021/06/10,MUFG,TRY,JPY,15.29,10.29,12.79
2021/06/11,MUFG,TRY,JPY,15.52,10.52,13.02
2021/06/14,MUFG,TRY,JPY,15.62,10.62,13.12
2021/06/15,MUFG,TRY,JPY,15.53,10.53,13.03
2021/06/16,MUFG,TRY,JPY,15.4,10.4,12.9
2021/06/17,MUFG,TRY,JPY,15.39,10.39,12.89
2021/06/18,MUFG,TRY,JPY,15.18,10.18,12.68
2021/06/21,MUFG,TRY,JPY,15.11,10.11,12.61
2021/06/22,MUFG,TRY,JPY,15.07,10.07,12.57
2021/06/23,MUFG,TRY,JPY,15.32,10.32,12.82
2021/06/24,MUFG,TRY,JPY,15.38,10.38,12.88
2021/06/25,MUFG,TRY,JPY,15.28,10.28,12.78
2021/06/28,MUFG,TRY,JPY,15.15,10.15,12.65
2021/06/29,MUFG,TRY,JPY,15.24,10.24,12.74
2021/06/30,MUFG,TRY,JPY,15.15,10.15,12.65
