date,baseCurrencyName,baseCurrencyCode,baseCurrencyNum,quoteCurrencyName,quoteCurrencyCode,quoteCurrencyNum,ask,bid,mid
2025-02-03,Canadian Dollar,CAD,124,Yen,JPY,392,107.29,104.09,105.69
2025-02-04,Canadian Dollar,CAD,124,Yen,JPY,392,109.18,105.98,107.58
2025-02-05,Canadian Dollar,CAD,124,Yen,JPY,392,109.15,105.95,107.55
2025-02-06,Canadian Dollar,CAD,124,Yen,JPY,392,108.16,104.96,106.56
2025-02-07,Canadian Dollar,CAD,124,Yen,JPY,392,107.29,104.09,105.69
2025-02-10,Canadian Dollar,CAD,124,Yen,JPY,392,107.64,104.44,106.04
2025-02-12,Canadian Dollar,CAD,124,Yen,JPY,392,108.83,105.63,107.23
2025-02-13,Canadian Dollar,CAD,124,Yen,JPY,392,109.68,106.48,108.08
2025-02-14,Canadian Dollar,CAD,124,Yen,JPY,392,109.21,106.01,107.61
2025-02-17,Canadian Dollar,CAD,124,Yen,JPY,392,108.8,105.6,107.2
2025-02-18,Canadian Dollar,CAD,124,Yen,JPY,392,108.46,105.26,106.86
2025-02-19,Canadian Dollar,CAD,124,Yen,JPY,392,108.76,105.56,107.16
2025-02-20,Canadian Dollar,CAD,124,Yen,JPY,392,107.82,104.62,106.22
2025-02-21,Canadian Dollar,CAD,124,Yen,JPY,392,107.27,104.07,105.67
2025-02-25,Canadian Dollar,CAD,124,Yen,JPY,392,106.86,103.66,105.26
2025-02-26,Canadian Dollar,CAD,124,Yen,JPY,392,105.74,102.54,104.14
2025-02-27,Canadian Dollar,CAD,124,Yen,JPY,392,105.61,102.41,104.01
2025-02-28,Canadian Dollar,CAD,124,Yen,JPY,392,105.2,102.,103.6
