date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2016/07/01,MUFG,CHF,JPY,106.42,104.62,105.52
2016/07/04,MUFG,CHF,JPY,106.18,104.38,105.28
2016/07/05,MUFG,CHF,JPY,106.36,104.56,105.46
2016/07/06,MUFG,CHF,JPY,104.35,102.55,103.45
2016/07/07,MUFG,CHF,JPY,104.45,102.65,103.55
2016/07/08,MUFG,CHF,JPY,104.05,102.25,103.15
2016/07/11,MUFG,CHF,JPY,103.43,101.63,102.53
2016/07/12,MUFG,CHF,JPY,105.17,103.37,104.27
2016/07/13,MUFG,CHF,JPY,106.7,104.9,105.8
2016/07/14,MUFG,CHF,JPY,106.67,104.87,105.77
2016/07/15,MUFG,CHF,JPY,108.52,106.72,107.62
2016/07/19,MUFG,CHF,JPY,108.71,106.91,107.81
2016/07/20,MUFG,CHF,JPY,108.48,106.68,107.58
2016/07/21,MUFG,CHF,JPY,109.59,107.79,108.69
2016/07/22,MUFG,CHF,JPY,108.17,106.37,107.27
2016/07/25,MUFG,CHF,JPY,108.64,106.84,107.74
2016/07/26,MUFG,CHF,JPY,107.4,105.6,106.5
2016/07/27,MUFG,CHF,JPY,106.86,105.06,105.96
2016/07/28,MUFG,CHF,JPY,107.11,105.31,106.21
2016/07/29,MUFG,CHF,JPY,107.53,105.73,106.63
