date,baseCurrencyName,baseCurrencyCode,baseCurrencyNum,quoteCurrencyName,quoteCurrencyCode,quoteCurrencyNum,ask,bid,mid
2025-01-06,Czech Koruna,CZK,203,Yen,JPY,392,6.59,6.35,6.47
2025-01-07,Czech Koruna,CZK,203,Yen,JPY,392,6.66,6.42,6.54
2025-01-08,Czech Koruna,CZK,203,Yen,JPY,392,6.63,6.39,6.51
2025-01-09,Czech Koruna,CZK,203,Yen,JPY,392,6.62,6.38,6.5
2025-01-10,Czech Koruna,CZK,203,Yen,JPY,392,6.62,6.38,6.5
2025-01-14,Czech Koruna,CZK,203,Yen,JPY,392,6.53,6.29,6.41
2025-01-15,Czech Koruna,CZK,203,Yen,JPY,392,6.57,6.33,6.45
2025-01-16,Czech Koruna,CZK,203,Yen,JPY,392,6.51,6.27,6.39
2025-01-17,Czech Koruna,CZK,203,Yen,JPY,392,6.46,6.22,6.34
2025-01-20,Czech Koruna,CZK,203,Yen,JPY,392,6.48,6.24,6.36
2025-01-21,Czech Koruna,CZK,203,Yen,JPY,392,6.55,6.31,6.43
2025-01-22,Czech Koruna,CZK,203,Yen,JPY,392,6.57,6.33,6.45
2025-01-23,Czech Koruna,CZK,203,Yen,JPY,392,6.61,6.37,6.49
2025-01-24,Czech Koruna,CZK,203,Yen,JPY,392,6.6,6.36,6.48
2025-01-27,Czech Koruna,CZK,203,Yen,JPY,392,6.63,6.39,6.51
2025-01-28,Czech Koruna,CZK,203,Yen,JPY,392,6.58,6.34,6.46
2025-01-29,Czech Koruna,CZK,203,Yen,JPY,392,6.6,6.36,6.48
2025-01-30,Czech Koruna,CZK,203,Yen,JPY,392,6.55,6.31,6.43
2025-01-31,Czech Koruna,CZK,203,Yen,JPY,392,6.51,6.27,6.39
