date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2019/01/04,MUFG,IDR,JPY,0.87,0.63,0.75
2019/01/07,MUFG,IDR,JPY,0.88,0.64,0.76
2019/01/08,MUFG,IDR,JPY,0.9,0.66,0.78
2019/01/09,MUFG,IDR,JPY,0.89,0.65,0.77
2019/01/10,MUFG,IDR,JPY,0.89,0.65,0.77
2019/01/11,MUFG,IDR,JPY,0.9,0.66,0.78
2019/01/15,MUFG,IDR,JPY,0.89,0.65,0.77
2019/01/16,MUFG,IDR,JPY,0.89,0.65,0.77
2019/01/17,MUFG,IDR,JPY,0.9,0.66,0.78
2019/01/18,MUFG,IDR,JPY,0.89,0.65,0.77
2019/01/21,MUFG,IDR,JPY,0.9,0.66,0.78
2019/01/22,MUFG,IDR,JPY,0.89,0.65,0.77
2019/01/23,MUFG,IDR,JPY,0.89,0.65,0.77
2019/01/24,MUFG,IDR,JPY,0.9,0.66,0.78
2019/01/25,MUFG,IDR,JPY,0.9,0.66,0.78
2019/01/28,MUFG,IDR,JPY,0.9,0.66,0.78
2019/01/29,MUFG,IDR,JPY,0.9,0.66,0.78
2019/01/30,MUFG,IDR,JPY,0.9,0.66,0.78
2019/01/31,MUFG,IDR,JPY,0.89,0.65,0.77
2019/02/01,MUFG,IDR,JPY,0.9,0.66,0.78
2019/02/04,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/05,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/06,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/07,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/08,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/12,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/13,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/14,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/15,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/18,MUFG,IDR,JPY,0.9,0.66,0.78
2019/02/19,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/20,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/21,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/22,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/25,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/26,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/27,MUFG,IDR,JPY,0.91,0.67,0.79
2019/02/28,MUFG,IDR,JPY,0.91,0.67,0.79
2019/03/01,MUFG,IDR,JPY,0.92,0.68,0.8
2019/03/04,MUFG,IDR,JPY,0.92,0.68,0.8
2019/03/05,MUFG,IDR,JPY,0.92,0.68,0.8
2019/03/06,MUFG,IDR,JPY,0.91,0.67,0.79
2019/03/07,MUFG,IDR,JPY,0.91,0.67,0.79
2019/03/08,MUFG,IDR,JPY,0.91,0.67,0.79
2019/03/11,MUFG,IDR,JPY,0.9,0.66,0.78
2019/03/12,MUFG,IDR,JPY,0.9,0.66,0.78
2019/03/13,MUFG,IDR,JPY,0.9,0.66,0.78
2019/03/14,MUFG,IDR,JPY,0.9,0.66,0.78
2019/03/15,MUFG,IDR,JPY,0.91,0.67,0.79
2019/03/18,MUFG,IDR,JPY,0.91,0.67,0.79
2019/03/19,MUFG,IDR,JPY,0.9,0.66,0.78
2019/03/20,MUFG,IDR,JPY,0.91,0.67,0.79
2019/03/22,MUFG,IDR,JPY,0.91,0.67,0.79
2019/03/25,MUFG,IDR,JPY,0.9,0.66,0.78
2019/03/26,MUFG,IDR,JPY,0.9,0.66,0.78
2019/03/27,MUFG,IDR,JPY,0.9,0.66,0.78
2019/03/28,MUFG,IDR,JPY,0.9,0.66,0.78
2019/03/29,MUFG,IDR,JPY,0.9,0.66,0.78
2019/04/01,MUFG,IDR,JPY,0.9,0.66,0.78
2019/04/02,MUFG,IDR,JPY,0.91,0.67,0.79
2019/04/03,MUFG,IDR,JPY,0.91,0.67,0.79
2019/04/04,MUFG,IDR,JPY,0.91,0.67,0.79
2019/04/05,MUFG,IDR,JPY,0.91,0.67,0.79
2019/04/08,MUFG,IDR,JPY,0.91,0.67,0.79
2019/04/09,MUFG,IDR,JPY,0.91,0.67,0.79
2019/04/10,MUFG,IDR,JPY,0.91,0.67,0.79
2019/04/11,MUFG,IDR,JPY,0.91,0.67,0.79
2019/04/12,MUFG,IDR,JPY,0.91,0.67,0.79
2019/04/15,MUFG,IDR,JPY,0.92,0.68,0.8
2019/04/16,MUFG,IDR,JPY,0.92,0.68,0.8
2019/04/17,MUFG,IDR,JPY,0.92,0.68,0.8
2019/04/18,MUFG,IDR,JPY,0.92,0.68,0.8
2019/04/19,MUFG,IDR,JPY,0.92,0.68,0.8
2019/04/22,MUFG,IDR,JPY,0.92,0.68,0.8
2019/04/23,MUFG,IDR,JPY,0.92,0.68,0.8
2019/04/24,MUFG,IDR,JPY,0.92,0.68,0.8
2019/04/25,MUFG,IDR,JPY,0.92,0.68,0.8
2019/04/26,MUFG,IDR,JPY,0.91,0.67,0.79
2019/05/07,MUFG,IDR,JPY,0.9,0.66,0.78
2019/05/08,MUFG,IDR,JPY,0.89,0.65,0.77
2019/05/09,MUFG,IDR,JPY,0.89,0.65,0.77
2019/05/10,MUFG,IDR,JPY,0.88,0.64,0.76
2019/05/13,MUFG,IDR,JPY,0.89,0.65,0.77
2019/05/14,MUFG,IDR,JPY,0.88,0.64,0.76
2019/05/15,MUFG,IDR,JPY,0.88,0.64,0.76
2019/05/16,MUFG,IDR,JPY,0.88,0.64,0.76
2019/05/17,MUFG,IDR,JPY,0.88,0.64,0.76
2019/05/20,MUFG,IDR,JPY,0.89,0.65,0.77
2019/05/21,MUFG,IDR,JPY,0.89,0.65,0.77
2019/05/22,MUFG,IDR,JPY,0.89,0.65,0.77
2019/05/23,MUFG,IDR,JPY,0.88,0.64,0.76
2019/05/24,MUFG,IDR,JPY,0.88,0.64,0.76
2019/05/27,MUFG,IDR,JPY,0.88,0.64,0.76
2019/05/28,MUFG,IDR,JPY,0.89,0.65,0.77
2019/05/29,MUFG,IDR,JPY,0.89,0.65,0.77
