date,baseCurrencyName,baseCurrencyCode,baseCurrencyNum,quoteCurrencyName,quoteCurrencyCode,quoteCurrencyNum,ask,bid,mid
2024-12-10,Russian Ruble,RUB,643,Yen,JPY,392,1.77,1.27,1.52
2024-12-11,Russian Ruble,RUB,643,Yen,JPY,392,1.72,1.22,1.47
2024-12-12,Russian Ruble,RUB,643,Yen,JPY,392,1.7,1.2,1.45
2024-12-13,Russian Ruble,RUB,643,Yen,JPY,392,1.71,1.21,1.46
2024-12-16,Russian Ruble,RUB,643,Yen,JPY,392,1.72,1.22,1.47
2024-12-17,Russian Ruble,RUB,643,Yen,JPY,392,1.74,1.24,1.49
2024-12-18,Russian Ruble,RUB,643,Yen,JPY,392,1.72,1.22,1.47
2024-12-19,Russian Ruble,RUB,643,Yen,JPY,392,1.73,1.23,1.48
2024-12-20,Russian Ruble,RUB,643,Yen,JPY,392,1.78,1.28,1.53
2024-12-23,Russian Ruble,RUB,643,Yen,JPY,392,1.77,1.27,1.52
2024-12-24,Russian Ruble,RUB,643,Yen,JPY,392,1.81,1.31,1.56
2024-12-25,Russian Ruble,RUB,643,Yen,JPY,392,1.83,1.33,1.58
2024-12-26,Russian Ruble,RUB,643,Yen,JPY,392,1.83,1.33,1.58
2024-12-27,Russian Ruble,RUB,643,Yen,JPY,392,1.85,1.35,1.6
2024-12-30,Russian Ruble,RUB,643,Yen,JPY,392,1.76,1.26,1.51
