date,baseCurrencyName,baseCurrencyCode,baseCurrencyNum,quoteCurrencyName,quoteCurrencyCode,quoteCurrencyNum,tts,ttb,ttm
2025-02-18,Australian Dollar,AUD,036,Yen,JPY,392,98.28,94.28,96.28
