date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2019/03/01,MUFG,GBP,JPY,151.89,143.89,147.89
2019/03/04,MUFG,GBP,JPY,152.24,144.24,148.24
2019/03/05,MUFG,GBP,JPY,151.43,143.43,147.43
2019/03/06,MUFG,GBP,JPY,150.88,142.88,146.88
2019/03/07,MUFG,GBP,JPY,151.16,143.16,147.16
2019/03/08,MUFG,GBP,JPY,150.02,142.02,146.02
2019/03/11,MUFG,GBP,JPY,147.89,139.89,143.89
2019/03/12,MUFG,GBP,JPY,151.41,143.41,147.41
2019/03/13,MUFG,GBP,JPY,149.5,141.5,145.5
2019/03/14,MUFG,GBP,JPY,151.83,143.83,147.83
2019/03/15,MUFG,GBP,JPY,152.24,144.24,148.24
2019/03/18,MUFG,GBP,JPY,152.31,144.31,148.31
2019/03/19,MUFG,GBP,JPY,151.65,143.65,147.65
2019/03/20,MUFG,GBP,JPY,151.98,143.98,147.98
2019/03/22,MUFG,GBP,JPY,149.32,141.32,145.32
2019/03/25,MUFG,GBP,JPY,148.98,140.98,144.98
2019/03/26,MUFG,GBP,JPY,149.47,141.47,145.47
2019/03/27,MUFG,GBP,JPY,150.07,142.07,146.07
2019/03/28,MUFG,GBP,JPY,149.47,141.47,145.47
2019/03/29,MUFG,GBP,JPY,148.98,140.98,144.98
