date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2018/12/03,MUFG,PHP,JPY,2.33,2.05,2.19
2018/12/04,MUFG,PHP,JPY,2.32,2.04,2.18
2018/12/05,MUFG,PHP,JPY,2.29,2.01,2.15
2018/12/06,MUFG,PHP,JPY,2.3,2.02,2.16
2018/12/07,MUFG,PHP,JPY,2.3,2.02,2.16
2018/12/10,MUFG,PHP,JPY,2.29,2.01,2.15
2018/12/11,MUFG,PHP,JPY,2.3,2.02,2.16
2018/12/12,MUFG,PHP,JPY,2.31,2.03,2.17
2018/12/13,MUFG,PHP,JPY,2.31,2.03,2.17
2018/12/14,MUFG,PHP,JPY,2.32,2.04,2.18
2018/12/17,MUFG,PHP,JPY,2.3,2.02,2.16
2018/12/18,MUFG,PHP,JPY,2.29,2.01,2.15
2018/12/19,MUFG,PHP,JPY,2.28,2.,2.14
2018/12/20,MUFG,PHP,JPY,2.28,2.,2.14
2018/12/21,MUFG,PHP,JPY,2.25,1.97,2.11
2018/12/25,MUFG,PHP,JPY,2.23,1.95,2.09
2018/12/26,MUFG,PHP,JPY,2.24,1.96,2.1
2018/12/27,MUFG,PHP,JPY,2.25,1.97,2.11
2018/12/28,MUFG,PHP,JPY,2.27,1.99,2.13
