date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2016/12/01,MUFG,NZD,JPY,83.06,79.06,81.06
2016/12/02,MUFG,NZD,JPY,82.71,78.71,80.71
2016/12/05,MUFG,NZD,JPY,82.61,78.61,80.61
2016/12/06,MUFG,NZD,JPY,83.22,79.22,81.22
2016/12/07,MUFG,NZD,JPY,83.33,79.33,81.33
2016/12/08,MUFG,NZD,JPY,84.03,80.03,82.03
2016/12/09,MUFG,NZD,JPY,84.,80.,82.
2016/12/12,MUFG,NZD,JPY,84.19,80.19,82.19
2016/12/13,MUFG,NZD,JPY,84.82,80.82,82.82
2016/12/14,MUFG,NZD,JPY,84.94,80.94,82.94
2016/12/15,MUFG,NZD,JPY,85.44,81.44,83.44
2016/12/16,MUFG,NZD,JPY,85.14,81.14,83.14
2016/12/19,MUFG,NZD,JPY,84.07,80.07,82.07
2016/12/20,MUFG,NZD,JPY,83.19,79.19,81.19
2016/12/21,MUFG,NZD,JPY,83.7,79.7,81.7
2016/12/22,MUFG,NZD,JPY,83.32,79.32,81.32
2016/12/26,MUFG,NZD,JPY,82.8,78.8,80.8
2016/12/27,MUFG,NZD,JPY,82.88,78.88,80.88
2016/12/28,MUFG,NZD,JPY,83.19,79.19,81.19
2016/12/29,MUFG,NZD,JPY,83.14,79.14,81.14
2016/12/30,MUFG,NZD,JPY,83.16,79.16,81.16
