date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2020/06/01,MUFG,MYR,JPY,14.33,13.47,13.9
2020/06/02,MUFG,MYR,JPY,14.31,13.45,13.88
2020/06/03,MUFG,MYR,JPY,14.46,13.6,14.03
2020/06/04,MUFG,MYR,JPY,14.48,13.62,14.05
2020/06/05,MUFG,MYR,JPY,14.51,13.65,14.08
2020/06/08,MUFG,MYR,JPY,14.56,13.7,14.13
2020/06/09,MUFG,MYR,JPY,14.38,13.52,13.95
2020/06/10,MUFG,MYR,JPY,14.34,13.48,13.91
2020/06/11,MUFG,MYR,JPY,14.24,13.38,13.81
2020/06/12,MUFG,MYR,JPY,14.2,13.34,13.77
2020/06/15,MUFG,MYR,JPY,14.27,13.41,13.84
2020/06/16,MUFG,MYR,JPY,14.28,13.42,13.85
2020/06/17,MUFG,MYR,JPY,14.28,13.42,13.85
2020/06/18,MUFG,MYR,JPY,14.21,13.35,13.78
2020/06/19,MUFG,MYR,JPY,14.23,13.37,13.8
2020/06/22,MUFG,MYR,JPY,14.21,13.35,13.78
2020/06/23,MUFG,MYR,JPY,14.23,13.37,13.8
2020/06/24,MUFG,MYR,JPY,14.18,13.32,13.75
2020/06/25,MUFG,MYR,JPY,14.24,13.38,13.81
2020/06/26,MUFG,MYR,JPY,14.25,13.39,13.82
2020/06/29,MUFG,MYR,JPY,14.27,13.41,13.84
2020/06/30,MUFG,MYR,JPY,14.33,13.47,13.9
