date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2022/07/01,MUFG,DKK,JPY,19.45,18.85,19.15
2022/07/04,MUFG,DKK,JPY,19.22,18.62,18.92
2022/07/05,MUFG,DKK,JPY,19.39,18.79,19.09
2022/07/06,MUFG,DKK,JPY,19.01,18.41,18.71
2022/07/07,MUFG,DKK,JPY,18.89,18.29,18.59
2022/07/08,MUFG,DKK,JPY,18.92,18.32,18.62
2022/07/11,MUFG,DKK,JPY,18.92,18.32,18.62
2022/07/12,MUFG,DKK,JPY,18.82,18.22,18.52
2022/07/13,MUFG,DKK,JPY,18.77,18.17,18.47
2022/07/14,MUFG,DKK,JPY,18.89,18.29,18.59
2022/07/15,MUFG,DKK,JPY,19.,18.4,18.7
2022/07/19,MUFG,DKK,JPY,19.12,18.52,18.82
2022/07/20,MUFG,DKK,JPY,19.32,18.72,19.02
2022/07/21,MUFG,DKK,JPY,19.26,18.66,18.96
2022/07/22,MUFG,DKK,JPY,19.12,18.52,18.82
2022/07/25,MUFG,DKK,JPY,19.,18.4,18.7
2022/07/26,MUFG,DKK,JPY,19.05,18.45,18.75
2022/07/27,MUFG,DKK,JPY,18.96,18.36,18.66
2022/07/28,MUFG,DKK,JPY,18.95,18.35,18.65
2022/07/29,MUFG,DKK,JPY,18.74,18.14,18.44
