date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2024-01-04,MUFG,CHF,JPY,169.57,167.77,168.67
2024-01-05,MUFG,CHF,JPY,171.53,169.73,170.63
2024-01-09,MUFG,CHF,JPY,170.75,168.95,169.85
2024-01-10,MUFG,CHF,JPY,170.66,168.86,169.76
2024-01-11,MUFG,CHF,JPY,172.15,170.35,171.25
2024-01-12,MUFG,CHF,JPY,171.48,169.68,170.58
2024-01-15,MUFG,CHF,JPY,171.03,169.23,170.13
2024-01-16,MUFG,CHF,JPY,171.08,169.28,170.18
2024-01-17,MUFG,CHF,JPY,172.,170.2,171.1
2024-01-18,MUFG,CHF,JPY,172.34,170.54,171.44
2024-01-19,MUFG,CHF,JPY,171.57,169.77,170.67
2024-01-22,MUFG,CHF,JPY,171.58,169.78,170.68
2024-01-23,MUFG,CHF,JPY,171.42,169.62,170.52
2024-01-24,MUFG,CHF,JPY,171.27,169.47,170.37
2024-01-25,MUFG,CHF,JPY,171.94,170.14,171.04
2024-01-26,MUFG,CHF,JPY,171.14,169.34,170.24
2024-01-29,MUFG,CHF,JPY,172.49,170.69,171.59
2024-01-30,MUFG,CHF,JPY,172.01,170.21,171.11
2024-01-31,MUFG,CHF,JPY,172.07,170.27,171.17
2024-02-01,MUFG,CHF,JPY,171.16,169.36,170.26
2024-02-02,MUFG,CHF,JPY,171.77,169.97,170.87
2024-02-05,MUFG,CHF,JPY,172.34,170.54,171.44
2024-02-06,MUFG,CHF,JPY,171.68,169.88,170.78
2024-02-07,MUFG,CHF,JPY,170.94,169.14,170.04
2024-02-08,MUFG,CHF,JPY,170.45,168.65,169.55
2024-02-09,MUFG,CHF,JPY,171.95,170.15,171.05
2024-02-13,MUFG,CHF,JPY,171.46,169.66,170.56
2024-02-14,MUFG,CHF,JPY,170.81,169.01,169.91
2024-02-15,MUFG,CHF,JPY,170.83,169.03,169.93
2024-02-16,MUFG,CHF,JPY,171.49,169.69,170.59
2024-02-19,MUFG,CHF,JPY,171.39,169.59,170.49
2024-02-20,MUFG,CHF,JPY,171.21,169.41,170.31
2024-02-21,MUFG,CHF,JPY,171.19,169.39,170.29
2024-02-22,MUFG,CHF,JPY,172.23,170.43,171.33
2024-02-26,MUFG,CHF,JPY,171.47,169.67,170.57
2024-02-27,MUFG,CHF,JPY,172.01,170.21,171.11
2024-02-28,MUFG,CHF,JPY,172.1,170.3,171.2
2024-02-29,MUFG,CHF,JPY,172.37,170.57,171.47
2024-03-01,MUFG,CHF,JPY,170.88,169.08,169.98
2024-03-04,MUFG,CHF,JPY,170.9,169.1,170.
2024-03-05,MUFG,CHF,JPY,170.85,169.05,169.95
2024-03-06,MUFG,CHF,JPY,170.54,168.74,169.64
2024-03-07,MUFG,CHF,JPY,169.8,168.,168.9
2024-03-08,MUFG,CHF,JPY,169.44,167.64,168.54
2024-03-11,MUFG,CHF,JPY,168.29,166.49,167.39
2024-03-12,MUFG,CHF,JPY,168.25,166.45,167.35
2024-03-13,MUFG,CHF,JPY,169.01,167.21,168.11
2024-03-14,MUFG,CHF,JPY,168.95,167.15,168.05
2024-03-15,MUFG,CHF,JPY,168.86,167.06,167.96
2024-03-18,MUFG,CHF,JPY,169.89,168.09,168.99
2024-03-19,MUFG,CHF,JPY,168.95,167.15,168.05
2024-03-21,MUFG,CHF,JPY,171.13,169.33,170.23
2024-03-22,MUFG,CHF,JPY,169.8,168.,168.9
2024-03-25,MUFG,CHF,JPY,169.46,167.66,168.56
2024-03-26,MUFG,CHF,JPY,169.12,167.32,168.22
2024-03-27,MUFG,CHF,JPY,168.55,166.75,167.65
2024-03-28,MUFG,CHF,JPY,168.09,166.29,167.19
2024-03-29,MUFG,CHF,JPY,168.82,167.02,167.92
2024-04-01,MUFG,CHF,JPY,168.82,167.02,167.92
2024-04-02,MUFG,CHF,JPY,168.54,166.74,167.64
2024-04-03,MUFG,CHF,JPY,167.84,166.04,166.94
2024-04-04,MUFG,CHF,JPY,168.92,167.12,168.02
2024-04-05,MUFG,CHF,JPY,168.39,166.59,167.49
