date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2023/11/01,MUFG,HKD,JPY,19.79,18.93,19.36
2023/11/02,MUFG,HKD,JPY,19.68,18.82,19.25
2023/11/06,MUFG,HKD,JPY,19.56,18.7,19.13
2023/11/07,MUFG,HKD,JPY,19.62,18.76,19.19
2023/11/08,MUFG,HKD,JPY,19.7,18.84,19.27
2023/11/09,MUFG,HKD,JPY,19.76,18.9,19.33
2023/11/10,MUFG,HKD,JPY,19.82,18.96,19.39
2023/11/13,MUFG,HKD,JPY,19.85,18.99,19.42
2023/11/14,MUFG,HKD,JPY,19.86,19.,19.43
2023/11/15,MUFG,HKD,JPY,19.73,18.87,19.3
2023/11/16,MUFG,HKD,JPY,19.81,18.95,19.38
2023/11/17,MUFG,HKD,JPY,19.77,18.91,19.34
2023/11/20,MUFG,HKD,JPY,19.66,18.8,19.23
2023/11/21,MUFG,HKD,JPY,19.44,18.58,19.01
2023/11/22,MUFG,HKD,JPY,19.46,18.6,19.03
2023/11/24,MUFG,HKD,JPY,19.62,18.76,19.19
2023/11/27,MUFG,HKD,JPY,19.62,18.76,19.19
2023/11/28,MUFG,HKD,JPY,19.45,18.59,19.02
2023/11/29,MUFG,HKD,JPY,19.28,18.42,18.85
2023/11/30,MUFG,HKD,JPY,19.27,18.41,18.84
