date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2016/12/01,MUFG,USD,JPY,115.39,113.39,114.39
2016/12/02,MUFG,USD,JPY,114.71,112.71,113.71
2016/12/05,MUFG,USD,JPY,114.81,112.81,113.81
2016/12/06,MUFG,USD,JPY,114.58,112.58,113.58
2016/12/07,MUFG,USD,JPY,115.18,113.18,114.18
2016/12/08,MUFG,USD,JPY,114.77,112.77,113.77
2016/12/09,MUFG,USD,JPY,115.27,113.27,114.27
2016/12/12,MUFG,USD,JPY,116.47,114.47,115.47
2016/12/13,MUFG,USD,JPY,116.04,114.04,115.04
2016/12/14,MUFG,USD,JPY,116.18,114.18,115.18
2016/12/15,MUFG,USD,JPY,118.72,116.72,117.72
2016/12/16,MUFG,USD,JPY,119.18,117.18,118.18
2016/12/19,MUFG,USD,JPY,118.63,116.63,117.63
2016/12/20,MUFG,USD,JPY,118.18,116.18,117.18
2016/12/21,MUFG,USD,JPY,118.94,116.94,117.94
2016/12/22,MUFG,USD,JPY,118.72,116.72,117.72
2016/12/26,MUFG,USD,JPY,118.02,116.02,117.02
2016/12/27,MUFG,USD,JPY,118.45,116.45,117.45
2016/12/28,MUFG,USD,JPY,118.68,116.68,117.68
2016/12/29,MUFG,USD,JPY,118.19,116.19,117.19
2016/12/30,MUFG,USD,JPY,117.49,115.49,116.49
