date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2024-10-01,MUFG,SAR,JPY,39.16,37.56,38.36
2024-10-02,MUFG,SAR,JPY,39.23,37.63,38.43
2024-10-03,MUFG,SAR,JPY,40.06,38.46,39.26
2024-10-04,MUFG,SAR,JPY,39.95,38.35,39.15
2024-10-07,MUFG,SAR,JPY,40.4,38.8,39.6
2024-10-08,MUFG,SAR,JPY,40.24,38.64,39.44
2024-10-09,MUFG,SAR,JPY,40.35,38.75,39.55
2024-10-10,MUFG,SAR,JPY,40.67,39.07,39.87
2024-10-11,MUFG,SAR,JPY,40.45,38.85,39.65
2024-10-15,MUFG,SAR,JPY,40.72,39.12,39.92
2024-10-16,MUFG,SAR,JPY,40.63,39.03,39.83
2024-10-17,MUFG,SAR,JPY,40.71,39.11,39.91
2024-10-18,MUFG,SAR,JPY,40.85,39.25,40.05
2024-10-21,MUFG,SAR,JPY,40.65,39.05,39.85
2024-10-22,MUFG,SAR,JPY,41.,39.4,40.2
2024-10-23,MUFG,SAR,JPY,41.18,39.58,40.38
2024-10-24,MUFG,SAR,JPY,41.55,39.95,40.75
2024-10-25,MUFG,SAR,JPY,41.38,39.78,40.58
2024-10-28,MUFG,SAR,JPY,41.74,40.14,40.94
2024-10-29,MUFG,SAR,JPY,41.59,39.99,40.79
2024-10-30,MUFG,SAR,JPY,41.7,40.1,40.9
2024-10-31,MUFG,SAR,JPY,41.77,40.17,40.97
