date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2016/11/01,MUFG,SGD,JPY,76.15,74.49,75.32
2016/11/02,MUFG,SGD,JPY,75.75,74.09,74.92
2016/11/04,MUFG,SGD,JPY,75.24,73.58,74.41
2016/11/07,MUFG,SGD,JPY,75.82,74.16,74.99
2016/11/08,MUFG,SGD,JPY,75.95,74.29,75.12
2016/11/09,MUFG,SGD,JPY,74.49,72.83,73.66
2016/11/10,MUFG,SGD,JPY,76.31,74.65,75.48
2016/11/11,MUFG,SGD,JPY,76.33,74.67,75.5
2016/11/14,MUFG,SGD,JPY,76.61,74.95,75.78
2016/11/15,MUFG,SGD,JPY,77.26,75.6,76.43
2016/11/16,MUFG,SGD,JPY,77.94,76.28,77.11
2016/11/17,MUFG,SGD,JPY,77.69,76.03,76.86
2016/11/18,MUFG,SGD,JPY,78.26,76.6,77.43
2016/11/21,MUFG,SGD,JPY,78.65,76.99,77.82
2016/11/22,MUFG,SGD,JPY,78.58,76.92,77.75
2016/11/24,MUFG,SGD,JPY,79.25,77.59,78.42
2016/11/25,MUFG,SGD,JPY,80.22,78.56,79.39
2016/11/28,MUFG,SGD,JPY,79.72,78.06,78.89
2016/11/29,MUFG,SGD,JPY,79.48,77.82,78.65
2016/11/30,MUFG,SGD,JPY,79.8,78.14,78.97
