date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2018/01/04,MUFG,NOK,JPY,14.19,13.59,13.89
2018/01/05,MUFG,NOK,JPY,14.29,13.69,13.99
2018/01/09,MUFG,NOK,JPY,14.33,13.73,14.03
2018/01/10,MUFG,NOK,JPY,14.16,13.56,13.86
2018/01/11,MUFG,NOK,JPY,14.11,13.51,13.81
2018/01/12,MUFG,NOK,JPY,14.21,13.61,13.91
2018/01/15,MUFG,NOK,JPY,14.28,13.68,13.98
2018/01/16,MUFG,NOK,JPY,14.36,13.76,14.06
2018/01/17,MUFG,NOK,JPY,14.37,13.77,14.07
2018/01/18,MUFG,NOK,JPY,14.42,13.82,14.12
2018/01/19,MUFG,NOK,JPY,14.44,13.84,14.14
2018/01/22,MUFG,NOK,JPY,14.39,13.79,14.09
2018/01/23,MUFG,NOK,JPY,14.42,13.82,14.12
2018/01/24,MUFG,NOK,JPY,14.38,13.78,14.08
2018/01/25,MUFG,NOK,JPY,14.42,13.82,14.12
2018/01/26,MUFG,NOK,JPY,14.48,13.88,14.18
2018/01/29,MUFG,NOK,JPY,14.45,13.85,14.15
2018/01/30,MUFG,NOK,JPY,14.43,13.83,14.13
2018/01/31,MUFG,NOK,JPY,14.4,13.8,14.1
2018/02/01,MUFG,NOK,JPY,14.45,13.85,14.15
2018/02/02,MUFG,NOK,JPY,14.63,14.03,14.33
2018/02/05,MUFG,NOK,JPY,14.47,13.87,14.17
2018/02/06,MUFG,NOK,JPY,14.23,13.63,13.93
2018/02/07,MUFG,NOK,JPY,14.31,13.71,14.01
2018/02/08,MUFG,NOK,JPY,14.13,13.53,13.83
2018/02/09,MUFG,NOK,JPY,14.05,13.45,13.75
2018/02/13,MUFG,NOK,JPY,14.04,13.44,13.74
2018/02/14,MUFG,NOK,JPY,14.,13.4,13.7
2018/02/15,MUFG,NOK,JPY,14.01,13.41,13.71
2018/02/16,MUFG,NOK,JPY,13.99,13.39,13.69
2018/02/19,MUFG,NOK,JPY,14.01,13.41,13.71
2018/02/20,MUFG,NOK,JPY,14.02,13.42,13.72
2018/02/21,MUFG,NOK,JPY,14.02,13.42,13.72
2018/02/22,MUFG,NOK,JPY,13.96,13.36,13.66
2018/02/23,MUFG,NOK,JPY,13.92,13.32,13.62
2018/02/26,MUFG,NOK,JPY,13.92,13.32,13.62
2018/02/27,MUFG,NOK,JPY,13.97,13.37,13.67
2018/02/28,MUFG,NOK,JPY,13.93,13.33,13.63
2018/03/01,MUFG,NOK,JPY,13.79,13.19,13.49
2018/03/02,MUFG,NOK,JPY,13.87,13.27,13.57
2018/03/05,MUFG,NOK,JPY,13.85,13.25,13.55
2018/03/06,MUFG,NOK,JPY,13.9,13.3,13.6
2018/03/07,MUFG,NOK,JPY,13.86,13.26,13.56
2018/03/08,MUFG,NOK,JPY,13.88,13.28,13.58
2018/03/09,MUFG,NOK,JPY,13.91,13.31,13.61
2018/03/12,MUFG,NOK,JPY,14.05,13.45,13.75
2018/03/13,MUFG,NOK,JPY,14.03,13.43,13.73
2018/03/14,MUFG,NOK,JPY,14.08,13.48,13.78
2018/03/15,MUFG,NOK,JPY,14.03,13.43,13.73
2018/03/16,MUFG,NOK,JPY,14.07,13.47,13.77
2018/03/19,MUFG,NOK,JPY,14.02,13.42,13.72
2018/03/20,MUFG,NOK,JPY,14.05,13.45,13.75
2018/03/22,MUFG,NOK,JPY,14.06,13.46,13.76
2018/03/23,MUFG,NOK,JPY,13.88,13.28,13.58
2018/03/26,MUFG,NOK,JPY,13.85,13.25,13.55
2018/03/27,MUFG,NOK,JPY,14.05,13.45,13.75
2018/03/28,MUFG,NOK,JPY,13.97,13.37,13.67
