date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2023/12/01,MUFG,MXN,JPY,9.51,7.51,8.51
2023/12/04,MUFG,MXN,JPY,9.51,7.51,8.51
2023/12/05,MUFG,MXN,JPY,9.42,7.42,8.42
2023/12/06,MUFG,MXN,JPY,9.48,7.48,8.48
2023/12/07,MUFG,MXN,JPY,9.52,7.52,8.52
2023/12/08,MUFG,MXN,JPY,9.2,7.2,8.2
2023/12/11,MUFG,MXN,JPY,9.38,7.38,8.38
2023/12/12,MUFG,MXN,JPY,9.39,7.39,8.39
2023/12/13,MUFG,MXN,JPY,9.41,7.41,8.41
2023/12/14,MUFG,MXN,JPY,9.26,7.26,8.26
2023/12/15,MUFG,MXN,JPY,9.29,7.29,8.29
2023/12/18,MUFG,MXN,JPY,9.25,7.25,8.25
2023/12/19,MUFG,MXN,JPY,9.31,7.31,8.31
2023/12/20,MUFG,MXN,JPY,9.44,7.44,8.44
2023/12/21,MUFG,MXN,JPY,9.38,7.38,8.38
2023/12/22,MUFG,MXN,JPY,9.36,7.36,8.36
2023/12/25,MUFG,MXN,JPY,9.35,7.35,8.35
2023/12/26,MUFG,MXN,JPY,9.37,7.37,8.37
2023/12/27,MUFG,MXN,JPY,9.4,7.4,8.4
2023/12/28,MUFG,MXN,JPY,9.39,7.39,8.39
2023/12/29,MUFG,MXN,JPY,9.35,7.35,8.35
