date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2022/09/01,MUFG,CZK,JPY,5.83,5.59,5.71
2022/09/02,MUFG,CZK,JPY,5.82,5.58,5.7
2022/09/05,MUFG,CZK,JPY,5.8,5.56,5.68
2022/09/06,MUFG,CZK,JPY,5.81,5.57,5.69
2022/09/07,MUFG,CZK,JPY,5.88,5.64,5.76
2022/09/08,MUFG,CZK,JPY,6.,5.76,5.88
2022/09/09,MUFG,CZK,JPY,6.02,5.78,5.9
2022/09/12,MUFG,CZK,JPY,5.98,5.74,5.86
2022/09/13,MUFG,CZK,JPY,6.02,5.78,5.9
2022/09/14,MUFG,CZK,JPY,6.,5.76,5.88
2022/09/15,MUFG,CZK,JPY,5.97,5.73,5.85
2022/09/16,MUFG,CZK,JPY,5.97,5.73,5.85
2022/09/20,MUFG,CZK,JPY,5.99,5.75,5.87
2022/09/21,MUFG,CZK,JPY,5.94,5.7,5.82
2022/09/22,MUFG,CZK,JPY,5.88,5.64,5.76
2022/09/26,MUFG,CZK,JPY,5.76,5.52,5.64
2022/09/27,MUFG,CZK,JPY,5.78,5.54,5.66
2022/09/28,MUFG,CZK,JPY,5.74,5.5,5.62
2022/09/29,MUFG,CZK,JPY,5.79,5.55,5.67
2022/09/30,MUFG,CZK,JPY,5.93,5.69,5.81
