date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2024-04-01,MUFG,SEK,JPY,14.58,13.78,14.18
2024-04-02,MUFG,SEK,JPY,14.45,13.65,14.05
2024-04-03,MUFG,SEK,JPY,14.51,13.71,14.11
2024-04-04,MUFG,SEK,JPY,14.67,13.87,14.27
2024-04-05,MUFG,SEK,JPY,14.6,13.8,14.2
2024-04-08,MUFG,SEK,JPY,14.64,13.84,14.24
2024-04-09,MUFG,SEK,JPY,14.78,13.98,14.38
2024-04-10,MUFG,SEK,JPY,14.79,13.99,14.39
2024-04-11,MUFG,SEK,JPY,14.66,13.86,14.26
2024-04-12,MUFG,SEK,JPY,14.67,13.87,14.27
2024-04-15,MUFG,SEK,JPY,14.53,13.73,14.13
2024-04-16,MUFG,SEK,JPY,14.56,13.76,14.16
2024-04-17,MUFG,SEK,JPY,14.53,13.73,14.13
2024-04-18,MUFG,SEK,JPY,14.51,13.71,14.11
2024-04-19,MUFG,SEK,JPY,14.49,13.69,14.09
2024-04-22,MUFG,SEK,JPY,14.58,13.78,14.18
2024-04-23,MUFG,SEK,JPY,14.65,13.85,14.25
2024-04-24,MUFG,SEK,JPY,14.75,13.95,14.35
2024-04-25,MUFG,SEK,JPY,14.7,13.9,14.3
2024-04-26,MUFG,SEK,JPY,14.7,13.9,14.3
2024-04-30,MUFG,SEK,JPY,14.74,13.94,14.34
