date,baseCurrencyName,baseCurrencyCode,baseCurrencyNum,quoteCurrencyName,quoteCurrencyCode,quoteCurrencyNum,ask,bid,mid
2024-12-10,Qatari Rial,QAR,634,Yen,JPY,392,42.32,40.96,41.64
2024-12-11,Qatari Rial,QAR,634,Yen,JPY,392,42.41,41.05,41.73
2024-12-12,Qatari Rial,QAR,634,Yen,JPY,392,42.44,41.08,41.76
2024-12-13,Qatari Rial,QAR,634,Yen,JPY,392,42.73,41.37,42.05
2024-12-16,Qatari Rial,QAR,634,Yen,JPY,392,42.98,41.62,42.3
2024-12-17,Qatari Rial,QAR,634,Yen,JPY,392,43.09,41.73,42.41
2024-12-18,Qatari Rial,QAR,634,Yen,JPY,392,42.93,41.57,42.25
2024-12-19,Qatari Rial,QAR,634,Yen,JPY,392,43.26,41.9,42.58
2024-12-20,Qatari Rial,QAR,634,Yen,JPY,392,44.08,42.72,43.4
2024-12-23,Qatari Rial,QAR,634,Yen,JPY,392,43.73,42.37,43.05
2024-12-24,Qatari Rial,QAR,634,Yen,JPY,392,43.95,42.59,43.27
2024-12-25,Qatari Rial,QAR,634,Yen,JPY,392,43.93,42.57,43.25
2024-12-26,Qatari Rial,QAR,634,Yen,JPY,392,43.94,42.58,43.26
2024-12-27,Qatari Rial,QAR,634,Yen,JPY,392,44.16,42.8,43.48
2024-12-30,Qatari Rial,QAR,634,Yen,JPY,392,44.16,42.8,43.48
