date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2019/01/04,MUFG,KWD,JPY,363.55,347.55,355.55
2019/01/07,MUFG,KWD,JPY,366.39,350.39,358.39
2019/01/08,MUFG,KWD,JPY,367.64,351.64,359.64
2019/01/09,MUFG,KWD,JPY,367.37,351.37,359.37
2019/01/10,MUFG,KWD,JPY,366.01,350.01,358.01
2019/01/11,MUFG,KWD,JPY,367.05,351.05,359.05
2019/01/15,MUFG,KWD,JPY,366.47,350.47,358.47
2019/01/16,MUFG,KWD,JPY,366.6,350.6,358.6
2019/01/17,MUFG,KWD,JPY,367.04,351.04,359.04
2019/01/18,MUFG,KWD,JPY,369.74,353.74,361.74
2019/01/21,MUFG,KWD,JPY,370.07,354.07,362.07
2019/01/22,MUFG,KWD,JPY,369.06,353.06,361.06
2019/01/23,MUFG,KWD,JPY,370.19,354.19,362.19
2019/01/24,MUFG,KWD,JPY,369.76,353.76,361.76
2019/01/25,MUFG,KWD,JPY,370.52,354.52,362.52
2019/01/28,MUFG,KWD,JPY,367.7,351.7,359.7
2019/01/29,MUFG,KWD,JPY,368.57,352.57,360.57
2019/01/30,MUFG,KWD,JPY,369.72,353.72,361.72
2019/01/31,MUFG,KWD,JPY,368.32,352.32,360.32
2019/02/01,MUFG,KWD,JPY,368.13,352.13,360.13
2019/02/04,MUFG,KWD,JPY,370.08,354.08,362.08
2019/02/05,MUFG,KWD,JPY,371.62,355.62,363.62
2019/02/06,MUFG,KWD,JPY,371.11,355.11,363.11
2019/02/07,MUFG,KWD,JPY,369.76,353.76,361.76
2019/02/08,MUFG,KWD,JPY,370.87,354.87,362.87
2019/02/12,MUFG,KWD,JPY,373.33,357.33,365.33
2019/02/13,MUFG,KWD,JPY,373.45,357.45,365.45
2019/02/14,MUFG,KWD,JPY,374.03,358.03,366.03
2019/02/15,MUFG,KWD,JPY,372.25,356.25,364.25
2019/02/18,MUFG,KWD,JPY,372.58,356.58,364.58
2019/02/19,MUFG,KWD,JPY,372.54,356.54,364.54
2019/02/20,MUFG,KWD,JPY,373.27,357.27,365.27
2019/02/21,MUFG,KWD,JPY,373.11,357.11,365.11
2019/02/22,MUFG,KWD,JPY,373.49,357.49,365.49
2019/02/25,MUFG,KWD,JPY,373.49,357.49,365.49
2019/02/26,MUFG,KWD,JPY,374.25,358.25,366.25
2019/02/27,MUFG,KWD,JPY,372.98,356.98,364.98
2019/02/28,MUFG,KWD,JPY,373.91,357.91,365.91
2019/03/01,MUFG,KWD,JPY,376.36,360.36,368.36
2019/03/04,MUFG,KWD,JPY,377.86,361.86,369.86
2019/03/05,MUFG,KWD,JPY,377.46,361.46,369.46
2019/03/06,MUFG,KWD,JPY,377.02,361.02,369.02
2019/03/07,MUFG,KWD,JPY,376.79,360.79,368.79
2019/03/08,MUFG,KWD,JPY,374.32,358.32,366.32
2019/03/11,MUFG,KWD,JPY,373.69,357.69,365.69
2019/03/12,MUFG,KWD,JPY,375.4,359.4,367.4
2019/03/13,MUFG,KWD,JPY,373.72,357.72,365.72
2019/03/14,MUFG,KWD,JPY,374.81,358.81,366.81
2019/03/15,MUFG,KWD,JPY,376.95,360.95,368.95
2019/03/18,MUFG,KWD,JPY,375.77,359.77,367.77
2019/03/19,MUFG,KWD,JPY,374.94,358.94,366.94
2019/03/20,MUFG,KWD,JPY,376.6,360.6,368.6
2019/03/22,MUFG,KWD,JPY,373.84,357.84,365.84
2019/03/25,MUFG,KWD,JPY,369.55,353.55,361.55
2019/03/26,MUFG,KWD,JPY,371.97,355.97,363.97
2019/03/27,MUFG,KWD,JPY,372.91,356.91,364.91
2019/03/28,MUFG,KWD,JPY,372.1,356.1,364.1
2019/03/29,MUFG,KWD,JPY,373.82,357.82,365.82
