date,providerCode,baseCurrencyCode,quoteCurrencyCode,ask,bid,mid
2020/09/01,MUFG,RUB,JPY,1.68,1.18,1.43
2020/09/02,MUFG,RUB,JPY,1.69,1.19,1.44
2020/09/03,MUFG,RUB,JPY,1.65,1.15,1.4
2020/09/04,MUFG,RUB,JPY,1.65,1.15,1.4
2020/09/07,MUFG,RUB,JPY,1.67,1.17,1.42
2020/09/08,MUFG,RUB,JPY,1.65,1.15,1.4
2020/09/09,MUFG,RUB,JPY,1.64,1.14,1.39
2020/09/10,MUFG,RUB,JPY,1.67,1.17,1.42
2020/09/11,MUFG,RUB,JPY,1.66,1.16,1.41
2020/09/14,MUFG,RUB,JPY,1.66,1.16,1.41
2020/09/15,MUFG,RUB,JPY,1.66,1.16,1.41
2020/09/16,MUFG,RUB,JPY,1.65,1.15,1.4
2020/09/17,MUFG,RUB,JPY,1.66,1.16,1.41
2020/09/18,MUFG,RUB,JPY,1.64,1.14,1.39
2020/09/23,MUFG,RUB,JPY,1.64,1.14,1.39
2020/09/24,MUFG,RUB,JPY,1.62,1.12,1.37
2020/09/25,MUFG,RUB,JPY,1.61,1.11,1.36
2020/09/28,MUFG,RUB,JPY,1.59,1.09,1.34
2020/09/29,MUFG,RUB,JPY,1.58,1.08,1.33
2020/09/30,MUFG,RUB,JPY,1.58,1.08,1.33
